,title,published_at,view_count,duration
414652164,Game 3 ATL @ GZC | Stage 2 Week 3,2019-04-22T03:03:33Z,1530,35m5s
414652163,Watchpoint: Postshow 2019 | Stage 2 Week 3 Day 4,2019-04-22T03:03:33Z,978,36m6s
414652162,Game 1 ATL @ GZC | Stage 2 Week 3,2019-04-22T03:03:33Z,655,18m41s
414652161,Full Match | Atlanta Reign vs. Guangzhou Charge | Stage 2 Week 3 Day 4,2019-04-22T03:03:33Z,5542,1h58m34s
414630890,Game 2 HZS @ SFS | Stage 2 Week 3,2019-04-22T02:01:42Z,590,26m50s
414620821,Game 4 HZS @ SFS | Stage 2 Week 3,2019-04-22T01:31:34Z,406,21m24s
414620820,Game 1 HZS @ SFS | Stage 2 Week 3,2019-04-22T01:31:34Z,417,20m6s
414620819,Full Match | Hangzhou Spark vs. San Francisco Shock | Stage 2 Week 3 Day 4,2019-04-22T01:31:34Z,4350,1h35m24s
414620817,Game 3 HZS @ SFS | Stage 2 Week 3,2019-04-22T01:31:34Z,349,14m59s
414563095,Game 4 HOU @ SHD | Stage 2 Week 3,2019-04-21T22:53:47Z,850,27m49s
414563094,Game 3 HOU @ SHD | Stage 2 Week 3,2019-04-21T22:53:47Z,578,16m5s
414563093,Full Match | Houston Outlaws vs. Shanghai Dragons | Stage 2 Week 3 Day 4,2019-04-21T22:53:47Z,4743,1h33m13s
414563092,Game 2 HOU @ SHD | Stage 2 Week 3,2019-04-21T22:53:47Z,791,23m1s
414563091,Game 1 HOU @ SHD | Stage 2 Week 3,2019-04-21T22:53:47Z,580,14m8s
414526789,Full Match | Vancouver Titans vs. Boston Uprising | Stage 2 Week 3 Day 4,2019-04-21T21:19:41Z,3753,1h45m55s
414525919,Game 4 VAN @ BOS | Stage 2 Week 3,2019-04-21T21:17:33Z,438,31m35s
414507187,Game 3 VAN @ BOS | Stage 2 Week 3,2019-04-21T20:32:55Z,366,19m36s
414496214,Game 2 VAN @ BOS | Stage 2 Week 3,2019-04-21T20:07:17Z,660,23m36s
414490114,Game 1 VAN @ BOS | Stage 2 Week 3,2019-04-21T19:54:14Z,542,18m18s
414470590,Watchpoint: Preshow 2019 | Stage 2 Week 3 Day 4,2019-04-21T19:10:39Z,154,20m10s
414425025,Player Q&A: Decay | Los Angeles Gladiators | Stage 2 Week 3 Day 3,2019-04-21T19:07:25Z,178,9m54s
414444578,Watchpoint: Preshow | Stage 2 | Week 3 | Day 4,2019-04-21T18:15:29Z,53859,8h33m36s
414164538,Watchpoint: Postshow 2019 | Stage 2 Week 3 Day 3,2019-04-21T02:14:13Z,2617,23m58s
414153061,Full Match | LA Gladiators vs. Chengdu Hunters | Stage 2 Week 3 Day 3,2019-04-21T01:44:58Z,6738,1h18m20s
414147207,Game 4 GLA @ CDH | Stage 2 Week 3,2019-04-21T01:29:49Z,670,16m11s
414141430,Game 3 GLA @ CDH | Stage 2 Week 3,2019-04-21T01:15:17Z,756,15m37s
414137070,Game 2 GLA @ CDH | Stage 2 Week 3,2019-04-21T01:04:00Z,857,21m18s
414130607,Game 1 GLA @ CDH | Stage 2 Week 3,2019-04-21T00:48:16Z,713,13m6s
414119012,Full Match | Dallas Fuel vs. Seoul Dynasty | Stage 2 Week 3 Day 3,2019-04-21T00:17:34Z,7608,1h41m22s
414116753,Game 4 DAL @ SEO | Stage 2 Week 3,2019-04-21T00:11:09Z,746,30m3s
414104709,Game 3 DAL @ SEO | Stage 2 Week 3,2019-04-20T23:40:29Z,972,18m44s
414098254,Game 2 DAL @ SEO | Stage 2 Week 3,2019-04-20T23:23:25Z,1060,23m29s
414093468,Game 1 DAL @ SEO | Stage 2 Week 3,2019-04-20T23:10:11Z,1082,16m17s
414079545,Full Match | Shanghai Dragons vs. Florida Mayhem | Stage 2 Week 3 Day 3,2019-04-20T22:35:19Z,2321,1h33m58s
414076409,Game 4 SHD @ FLA | Stage 2 Week 3,2019-04-20T22:27:09Z,204,17m54s
414068386,Game 3 SHD @ FLA | Stage 2 Week 3,2019-04-20T22:06:24Z,222,19m1s
414060122,Game 2 SHD @ FLA | Stage 2 Week 3,2019-04-20T21:46:05Z,239,25m32s
414054760,Game 1 SHD @ FLA | Stage 2 Week 3,2019-04-20T21:32:29Z,252,19m59s
414040689,Full Match | London Spitfire vs. Boston Uprising | Stage 2 Week 3 Day 3,2019-04-20T20:58:54Z,2841,1h40m14s
414037454,Game 4 LDN @ BOS | Stage 2 Week 3,2019-04-20T20:51:27Z,268,22m37s
414023657,Game 3 LDN @ BOS | Stage 2 Week 3,2019-04-20T20:20:37Z,282,18m59s
414007932,Game 2 LDN @ BOS | Stage 2 Week 3,2019-04-20T19:49:05Z,351,21m10s
414006243,Game 1 LDN @ BOS | Stage 2 Week 3,2019-04-20T19:45:42Z,392,16m17s
413987699,Watchpoint: Preshow 2019 | Stage 2 Week 3 Day 3,2019-04-20T19:07:02Z,184,26m59s
413957621,Player Q&A: Krystal | Hangzhou Spark | Stage 2 Week 3 Day 2,2019-04-20T18:33:08Z,153,4m57s
413962302,2019 Season | Stage 2 | Week 3 | Day 3,2019-04-20T18:15:27Z,52537,7h47m39s
413752374,Watchpoint: Postshow 2019 | Stage 2 Week 3 Day 2,2019-04-20T06:27:11Z,3535,32m21s
413744639,Game 5 HZS @ GZC | Stage 2 Week 3,2019-04-20T05:54:52Z,638,14m33s
413744638,Full Match | Hangzhou Spark vs. Guangzhou Charge | Stage 2 Week 3 Day 2,2019-04-20T05:54:52Z,2917,1h28m25s
413739899,Game 4 HZS @ GZC | Stage 2 Week 3,2019-04-20T05:36:03Z,288,14m27s
413736477,Game 3 HZS @ GZC | Stage 2 Week 3,2019-04-20T05:22:45Z,280,16m20s
413729667,Game 2 HZS @ GZC | Stage 2 Week 3,2019-04-20T04:59:18Z,344,14m33s
413726686,Game 1 HZS @ GZC | Stage 2 Week 3,2019-04-20T04:49:25Z,355,14m37s
413721497,Game 4 VAL @ WAS | Stage 2 Week 3,2019-04-20T04:32:16Z,364,16m57s
413721496,Full Match | Los Angeles Valiant vs. Washington Justice | Stage 2 Week 3 Day 2,2019-04-20T04:32:16Z,2332,1h37m41s
413712561,Game 3 VAL @ WAS | Stage 2 Week 3,2019-04-20T04:05:04Z,263,20m33s
413701913,Game 2 VAL @ WAS | Stage 2 Week 3,2019-04-20T03:35:05Z,278,27m20s
413691236,Game 1 VAL @ WAS | Stage 2 Week 3,2019-04-20T03:06:56Z,297,19m20s
413682907,Full Match | Philadelphia Fusion vs. Houston Outlaws | Stage 2 Week 3 Day 2,2019-04-20T02:46:28Z,3523,1h38m13s
413682491,Game 4 PHI @ HOU | Stage 2 Week 3,2019-04-20T02:45:25Z,221,19m38s
413672951,Game 3 PHI @ HOU | Stage 2 Week 3,2019-04-20T02:21:53Z,236,10m43s
413659940,Game 2 PHI @ HOU | Stage 2 Week 3,2019-04-20T01:52:19Z,314,24m5s
413649580,Game 1 PHI @ HOU | Stage 2 Week 3,2019-04-20T01:27:57Z,412,22m40s
413640875,Full Match | New York Excelsior vs. Atlanta Reign | Stage 2 Week 3 Day 2,2019-04-20T01:07:45Z,9686,1h55m21s
413640874,Game 4 NYE @ ATL | Stage 2 Week 3,2019-04-20T01:07:45Z,549,26m17s
413626911,Game 3 NYE @ ATL | Stage 2 Week 3,2019-04-20T00:35:50Z,1055,25m29s
413612169,Game 2 NYE @ ATL | Stage 2 Week 3,2019-04-20T00:01:38Z,1048,28m42s
413610876,Watchpoint: Preshow 2019 | Stage 2 Week 3 Day 2,2019-04-19T23:59:11Z,212,26m59s
413606860,Game 1 NYE @ ATL | Stage 2 Week 3,2019-04-19T23:50:14Z,1011,19m58s
413568077,2019 Season | Stage 2 | Week 3 | Day 2,2019-04-19T22:15:35Z,57203,8h17m5s
413488403,Player Q&A: Closer | Dallas Fuel | Stage 2 Week 3 Day 1,2019-04-19T20:08:42Z,797,8m28s
413158482,Full Match | New York Excelsior vs. Philadelphia Fusion | Stage 2 Week 3 Day 1,2019-04-19T19:36:44Z,1566,1h30m2s
413221286,Full Match | San Francisco Shock vs. Toronto Defiant | Stage 2 Week 3 Day 1,2019-04-19T19:34:49Z,946,1h23m14s
413239171,Watchpoint: Postshow 2019 | Stage 2 Week 3 Day 1,2019-04-19T06:02:01Z,1324,33m53s
413195938,Game 4 SFS @ TOR | Stage 2 Week 3,2019-04-19T05:52:14Z,404,16m57s
413195940,Game 3 SFS @ TOR | Stage 2 Week 3,2019-04-19T05:51:50Z,549,17m3s
413195939,Game 2 SFS @ TOR | Stage 2 Week 3,2019-04-19T05:51:26Z,459,19m32s
413195941,Game 1 SFS @ TOR | Stage 2 Week 3,2019-04-19T05:51:03Z,603,14m18s
413232376,Full Match | Vancouver Titans vs. Dallas Fuel | Stage 2 Week 3 Day 1,2019-04-19T05:31:17Z,6856,1h34m16s
413232375,Game 1 VAN @ DAL | Stage 2 Week 3,2019-04-19T05:31:17Z,883,16m10s
413232374,Game 2 VAN @ DAL | Stage 2 Week 3,2019-04-19T05:31:17Z,739,16m3s
413232373,Game 4 VAN @ DAL | Stage 2 Week 3,2019-04-19T05:31:17Z,680,25m1s
413232372,Game 3 VAN @ DAL | Stage 2 Week 3,2019-04-19T05:31:17Z,652,24m56s
413226468,Full Match | Florida Mayhem vs. LA Gladiators | Stage 2 Week 3 Day 1,2019-04-19T05:07:00Z,2637,1h36m34s
413226466,Game 1 FLA @ GLA | Stage 2 Week 3,2019-04-19T05:07:00Z,280,18m29s
413226465,Game 4 FLA @ GLA | Stage 2 Week 3,2019-04-19T05:07:00Z,212,22m22s
413226464,Game 3 FLA @ GLA | Stage 2 Week 3,2019-04-19T05:07:00Z,241,20m58s
413226463,Game 2 FLA @ GLA | Stage 2 Week 3,2019-04-19T05:07:00Z,319,18m41s
413135839,Game 4 NYE @ PHI | Stage 2 Week 3,2019-04-19T03:25:36Z,777,14m42s
413130441,Game 3 NYE @ PHI | Stage 2 Week 3,2019-04-19T03:25:04Z,569,22m30s
413145962,Game 2 NYE @ PHI | Stage 2 Week 3,2019-04-19T03:24:28Z,750,23m56s
413124319,Game 1 NYE @ PHI | Stage 2 Week 3,2019-04-19T02:19:30Z,1061,16m29s
413124318,Watchpoint: Preshow 2019 | Stage 2 Week 3 Day 1,2019-04-19T02:17:01Z,191,27m1s
413121623,2019 Season | Stage 2 Week 3 Day 1 | New York Excelsior vs. Philadelphia Fusion,2019-04-19T00:30:28Z,46193,5h30m1s
413120352,2019 Season | Stage 2 Week 3 Day 1 | New York Excelsior vs. Philadelphia Fusion,2019-04-19T00:27:37Z,2840,1m9s
413117357,2019 Season | Stage 2 Week 3 Day 1 | New York Excelsior vs. Philadelphia Fusion,2019-04-19T00:20:25Z,2773,4m21s
413088816,2019 Season | Stage 2 Week 3 Day 1 | New York Excelsior vs. Philadelphia Fusion,2019-04-18T23:13:54Z,8724,1h2m3s
413088065,2019 Season | Stage 2 Week 3 Day 1 | New York Excelsior vs. Philadelphia Fusion,2019-04-18T23:12:07Z,1853,54s
413064068,2019 Season | Stage 2 | Week 3 | Day 1,2019-04-18T22:15:29Z,4823,55m40s
411548152,Player Q&A: Custa | Los Angeles Valiant | Stage 2 Week 2 Day 4,2019-04-15T18:45:52Z,955,5m22s
411294184,Watchpoint: Postshow 2019 | Stage 2 Week 2 Day 4,2019-04-15T01:58:25Z,4089,27m54s
411286351,Full Match | LA Valiant vs. LA Gladiators | Stage 2 Week 2 Day 4,2019-04-15T01:33:41Z,7689,1h31m53s
411283048,Game 4 VAL @ GLA | Stage 2 Week 2,2019-04-15T01:23:41Z,591,20m16s
411273020,Game 3 VAL @ GLA | Stage 2 Week 2,2019-04-15T00:55:42Z,745,17m4s
411265393,Game 1 VAL @ GLA | Stage 2 Week 2,2019-04-15T00:34:08Z,729,18m7s
411264012,Game 2 VAL @ GLA | Stage 2 Week 2,2019-04-15T00:30:18Z,775,23m48s
411249082,Full Match | New York Excelsior vs. Florida Mayhem | Stage 2 Week 2 Day 4,2019-04-14T23:52:11Z,3400,1h25m15s
411249081,Game 4 NYE @ FLA | Stage 2 Week 2,2019-04-14T23:52:11Z,372,24m43s
411236487,Game 3 NYE @ FLA | Stage 2 Week 2,2019-04-14T23:18:33Z,397,18m36s
411227305,Full Match | Atlanta Reign vs. Washington Justice | Stage 2 Week 2 Day 4,2019-04-14T22:56:34Z,2522,1h24m29s
411225394,Game 2 NYE @ FLA | Stage 2 Week 2,2019-04-14T22:51:52Z,382,16m11s
411225393,Game 1 NYE @ FLA | Stage 2 Week 2,2019-04-14T22:51:52Z,451,13m46s
411214983,Game 4 ATL @ WAS | Stage 2 Week 2,2019-04-14T22:25:13Z,242,25m8s
411200878,Game 3 ATL @ WAS | Stage 2 Week 2,2019-04-14T21:51:24Z,337,18m55s
411190034,Game 1 ATL @ WAS | Stage 2 Week 2,2019-04-14T21:25:01Z,258,15m14s
411190032,Game 2 ATL @ WAS | Stage 2 Week 2,2019-04-14T21:25:01Z,213,12m20s
411175941,Game 4 DAL @ PAR | Stage 2 Week 2,2019-04-14T20:53:16Z,911,20m43s
411175940,Full Match | Dallas Fuel vs. Paris Eternal | Stage 2 Week 2 Day 4,2019-04-14T20:53:16Z,7399,1h41m43s
411165146,Game 3 DAL @ PAR | Stage 2 Week 2,2019-04-14T20:29:25Z,1039,24m45s
411145705,Game 2 DAL @ PAR | Stage 2 Week 2,2019-04-14T19:52:15Z,1127,26m55s
411129035,Game 1 DAL @ PAR | Stage 2 Week 2,2019-04-14T19:21:46Z,1067,16m57s
411117259,Watchpoint: Preshow 2019 | Stage 2 Week 2 Day 4,2019-04-14T19:02:24Z,168,26m58s
411061932,Player Q&A: im37 | Toronto Defiant | Stage 2 Week 2 Day 3,2019-04-14T18:17:16Z,253,7m28s
411089349,2019 Season | Stage 2 | Week 2 | Day 4,2019-04-14T18:15:33Z,56390,7h36m34s
410762974,Watchpoint: Postshow 2019 | Stage 2 Week 2 Day 3,2019-04-14T02:12:09Z,2198,34m37s
410750400,Full Match | LA Gladiators vs. Guangzhou Charge | Stage 2 Week 2 Day 3,2019-04-14T01:42:17Z,3759,1h37m7s
410747406,Game 4 GLA @ GZC | Stage 2 Week 2,2019-04-14T01:34:52Z,343,21m1s
410738455,Game 3 GLA @ GZC | Stage 2 Week 2,2019-04-14T01:13:51Z,337,19m16s
410726225,Game 2 GLA @ GZC | Stage 2 Week 2,2019-04-14T00:46:02Z,467,21m57s
410721081,Game 1 GLA @ GZC | Stage 2 Week 2,2019-04-14T00:32:45Z,466,21m52s
410708209,Full Match | Dallas Fuel vs. Toronto Defiant | Stage 2 Week 2 Day 3,2019-04-14T00:00:53Z,9324,1h35m51s
410705439,Game 4 DAL @ TOR | Stage 2 Week 2,2019-04-13T23:54:37Z,861,19m43s
410697969,Game 3 DAL @ TOR | Stage 2 Week 2,2019-04-13T23:35:26Z,984,15m52s
410692724,Game 2 DAL @ TOR | Stage 2 Week 2,2019-04-13T23:21:42Z,1464,28m27s
410688823,Game 1 DAL @ TOR | Stage 2 Week 2,2019-04-13T23:11:38Z,1307,18m57s
410672862,Full Match | Vancouver Titans vs. Houston Outlaws | Stage 2 Week 2 Day 3,2019-04-13T22:32:24Z,4856,1h17m46s
410666764,Game 4 VAN @ HOU | Stage 2 Week 2,2019-04-13T22:17:35Z,562,16m24s
410662449,Game 3 VAN @ HOU | Stage 2 Week 2,2019-04-13T22:06:57Z,651,19m23s
410657460,Game 2 VAN @ HOU | Stage 2 Week 2,2019-04-13T21:55:33Z,650,13m29s
410624710,Player Q&A: diem | Shanghai Dragons | Stage 2 Week 2 Day 2,2019-04-13T21:47:31Z,366,7m48s
410646825,Game 1 VAN @ HOU | Stage 2 Week 2,2019-04-13T21:30:40Z,864,16m12s
410635035,Full Match | London Spitfire vs. Philadelphia Fusion | Stage 2 Week 2 Day 3,2019-04-13T21:03:56Z,3926,1h48m3s
410631030,Game 4 LDN @ PHI | Stage 2 Week 2,2019-04-13T20:55:30Z,483,24m46s
410618221,Game 3 LDN @ PHI | Stage 2 Week 2,2019-04-13T20:27:41Z,384,23m57s
410606424,Game 2 LDN @ PHI | Stage 2 Week 2,2019-04-13T20:05:13Z,389,25m26s
410591965,Game 1 LDN @ PHI | Stage 2 Week 2,2019-04-13T19:40:19Z,464,20m18s
410583613,Watchpoint: Preshow 2019 | Stage 2 Week 2 Day 3,2019-04-13T19:25:20Z,136,27m0s
410541867,2019 Season | Stage 2 | Week 2 | Day 3,2019-04-13T18:15:26Z,61169,8h0m41s
410314632,Watchpoint: Postshow 2019 | Stage 2 Week 2 Day 2,2019-04-13T06:31:21Z,2864,36m28s
410310569,Full Match | Chengdu Hunters vs. Shanghai Dragons | Stage 2 Week 2 Day 2,2019-04-13T06:12:39Z,5883,1h25m10s
410309597,Game 3 CDH @ SHD | Stage 2 Week 2,2019-04-13T06:08:32Z,783,19m0s
410307253,Game 2 CDH @ SHD | Stage 2 Week 2,2019-04-13T05:59:11Z,617,14m42s
410306482,Game 4 CDH @ SHD | Stage 2 Week 2,2019-04-13T05:55:46Z,623,24m51s
410293787,Game 1 CDH @ SHD | Stage 2 Week 2,2019-04-13T05:06:51Z,744,13m20s
410287078,Full Match | Guangzhou Charge vs. San Francisco Shock | Stage 2 Week 2 Day 2,2019-04-13T04:44:11Z,2430,1h27m1s
410286360,Game 4 GZC @ SFS | Stage 2 Week 2,2019-04-13T04:41:50Z,219,21m5s
410277886,Game 3 GZC @ SFS | Stage 2 Week 2,2019-04-13T04:15:30Z,293,18m13s
410268299,Game 2 GZC @ SFS | Stage 2 Week 2,2019-04-13T03:48:06Z,319,22m16s
410264685,Game 1 GZC @ SFS | Stage 2 Week 2,2019-04-13T03:38:15Z,313,13m21s
410242726,Player Q&A: Carpe | Philadelphia Fusion | Stage 2 Week 2 Day 1,2019-04-13T03:21:24Z,446,7m29s
410257771,Full Match | Boston Uprising vs. Hangzhou Spark | Stage 2 Week 2 Day 2,2019-04-13T03:20:19Z,3700,2h4m40s
410256242,Game 5 BOS @ HZS | Stage 2 Week 2,2019-04-13T03:16:33Z,992,27m25s
410243742,Game 4 BOS @ HZS | Stage 2 Week 2,2019-04-13T02:46:48Z,308,10m38s
410238487,Game 3 BOS @ HZS | Stage 2 Week 2,2019-04-13T02:34:01Z,284,25m15s
410237596,Game 2 BOS @ HZS | Stage 2 Week 2,2019-04-13T02:31:56Z,275,26m55s
410236019,Game 1 BOS @ HZS | Stage 2 Week 2,2019-04-13T02:28:25Z,379,19m14s
410198293,Full Match | LA Valiant vs. Atlanta Reign | Stage 2 Week 2 Day 2,2019-04-13T01:04:55Z,3456,1h47m8s
410192010,Game 5 VAL @ ATL | Stage 2 Week 2,2019-04-13T00:52:25Z,683,19m52s
410186826,Game 4 VAL @ ATL | Stage 2 Week 2,2019-04-13T00:40:41Z,260,22m15s
410183531,Game 3 VAL @ ATL | Stage 2 Week 2,2019-04-13T00:33:18Z,234,11m37s
410178684,Game 2 VAL @ ATL | Stage 2 Week 2,2019-04-13T00:22:34Z,310,21m37s
410175658,Game 1 VAL @ ATL | Stage 2 Week 2,2019-04-13T00:15:47Z,420,17m40s
410160476,Watchpoint: Preshow 2019 | Stage 2 Week 2 Day 2,2019-04-12T23:43:02Z,191,27m1s
410123089,2019 Season | Stage 2 | Week 2 | Day 2,2019-04-12T22:15:33Z,51557,8h22m35s
409808665,Watchpoint: Postshow 2019 | Stage 2 Week 2 Day 1,2019-04-12T06:12:59Z,1672,29m18s
409804309,Full Match | Toronto Defiant vs. Philadelphia Fusion | Stage 2 Week 2 Day 1,2019-04-12T05:48:50Z,4652,1h41m42s
409804102,Game 4 TOR @ PHI | Stage 2 Week 2,2019-04-12T05:47:43Z,376,22m9s
409798909,Game 3 TOR @ PHI | Stage 2 Week 2,2019-04-12T05:21:42Z,462,21m9s
409795241,Game 2 TOR @ PHI | Stage 2 Week 2,2019-04-12T05:04:28Z,517,27m9s
409794371,Game 1 TOR @ PHI | Stage 2 Week 2,2019-04-12T05:00:38Z,485,18m35s
409784746,Full Match | Vancouver Titans vs. Seoul Dynasty | Stage 2 Week 2 Day 1,2019-04-12T04:19:58Z,4707,1h33m29s
409784524,Game 4 VAN @ SEO | Stage 2 Week 2,2019-04-12T04:19:05Z,393,25m5s
409771243,Game 3 VAN @ SEO | Stage 2 Week 2,2019-04-12T03:32:47Z,495,17m17s
409767573,Game 2 VAN @ SEO | Stage 2 Week 2,2019-04-12T03:20:58Z,673,20m36s
409767116,Game 1 VAN @ SEO | Stage 2 Week 2,2019-04-12T03:19:29Z,784,17m16s
409749399,Full Match | New York Excelsior vs. Washington Justice | Stage 2 Week 2 Day 1,2019-04-12T02:28:12Z,3777,1h34m59s
409749079,Game 4 NYE @ WAS | Stage 2 Week 2,2019-04-12T02:27:17Z,373,27m56s
409741479,Game 3 NYE @ WAS | Stage 2 Week 2,2019-04-12T02:07:05Z,370,17m17s
409741195,Game 2 NYE @ WAS | Stage 2 Week 2,2019-04-12T02:06:18Z,555,21m9s
409740575,Game 1 NYE @ WAS | Stage 2 Week 2,2019-04-12T02:04:41Z,554,15m42s
409721513,Full Match | Paris Eternal vs. Florida Mayhem | Stage 2 Week 2 Day 1,2019-04-12T01:18:58Z,2714,1h35m54s
409720729,Game 2 PAR @ FLA | Stage 2 Week 2y 1,2019-04-12T01:16:59Z,488,24m10s
409720728,Game 1 PAR @ FLA | Stage 2 Week 2,2019-04-12T01:16:59Z,279,15m7s
409720727,Game 4 PAR @ FLA | Stage 2 Week 2,2019-04-12T01:16:59Z,171,21m14s
409720726,Game 3 PAR @ FLA | Stage 2 Week 2,2019-04-12T01:16:59Z,349,23m30s
409694259,Watchpoint: Preshow 2019 | Stage 2 Week 2 Day 1,2019-04-12T00:15:16Z,204,27m3s
409644190,2019 Season | Stage 2 | Week 2 | Day 1,2019-04-11T22:15:29Z,54673,8h3m11s
408130624,Player Q&A: Bumper | Chengdu Hunters | Stage 2 Week 1 Day 4,2019-04-08T19:18:50Z,1642,8m27s
407884618,Watchpoint: Postshow 2019 | Stage 2 Week 1 Day 4,2019-04-08T02:18:58Z,2184,26m21s
407878134,Full Match | Washington Justice vs. Chengdu Hunters | Stage 2 Week 1 Day 4,2019-04-08T02:00:59Z,10123,1h23m51s
407877883,Game 4 WAS @ CDH | Stage 2 Week 1,2019-04-08T02:00:19Z,1282,30m28s
407863198,Game 3 WAS @ CDH | Stage 2 Week 1,2019-04-08T01:19:32Z,1649,13m23s
407852410,Game 2 WAS @ CDH | Stage 2 Week 1,2019-04-08T00:52:13Z,1136,12m7s
407848848,Game 1 WAS @ CDH | Stage 2 Week 1,2019-04-08T00:42:39Z,1548,15m52s
407842986,Full Match | Vancouver Titans vs. Hangzhou Spark | Stage 2 Week 1 Day 4,2019-04-08T00:27:45Z,5709,1h47m29s
407842432,Game 4 VAN @ HZS | Stage 2 Week 1,2019-04-08T00:26:23Z,510,28m19s
407832482,Game 3 VAN @ HZS | Stage 2 Week 1,2019-04-08T00:01:26Z,881,25m9s
407815510,Game 2 VAN @ HZS | Stage 2 Week 1,2019-04-07T23:18:00Z,816,21m56s
407803392,Game 1 VAN @ HZS | Stage 2 Week 1,2019-04-07T22:47:32Z,853,16m48s
407794924,Full Match | Atlanta Reign vs. London Spitfire | Stage 2 Week 1 Day 4,2019-04-07T22:25:36Z,4655,1h42m34s
407794626,Game 4 ATL @ LDN | Stage 2 Week 1,2019-04-07T22:24:48Z,440,30m41s
407782811,Game 3 ATL @ LDN | Stage 2 Week 1,2019-04-07T21:56:23Z,535,25m22s
407770037,Game 2 ATL @ LDN | Stage 2 Week 1,2019-04-07T21:24:00Z,458,21m5s
407763479,Game 1 ATL @ LDN | Stage 2 Week 1,2019-04-07T21:08:23Z,534,13m34s
407740820,Player Q&A: Rascal | San Francisco Shock | Stage 2 Week 1 Day 2,2019-04-07T20:54:58Z,617,10m24s
407757000,Full Match | San Francisco Shock vs. Guangzhou Charge | Stage 2 Week 1 Day 4,2019-04-07T20:54:18Z,2891,1h34m3s
407740998,Player Q&A: Baconjack | Chengdu Hunters | Stage 2 Week 1 Day 3,2019-04-07T20:53:28Z,397,6m6s
407752271,Game 4 SFS @ GZC | Stage 2 Week 1,2019-04-07T20:43:18Z,262,18m55s
407746136,Game 3 SFS @ GZC | Stage 2 Week 1,2019-04-07T20:29:24Z,309,20m39s
407738344,Watchpoint: Preshow 2019 | Stage 2 Week 1 Day 2,2019-04-07T20:12:36Z,129,27m14s
407733184,Game 2 SFS @ GZC | Stage 2 Week 1,2019-04-07T20:01:58Z,353,24m50s
407726168,Game 1 SFS @ GZC | Stage 2 Week 1,2019-04-07T19:48:16Z,361,17m9s
407722397,Watchpoint: Preshow 2019 | Stage 2 Week 1 Day 4,2019-04-07T19:40:26Z,196,26m59s
407677743,2019 Season | Stage 2 | Week 1 | Day 4,2019-04-07T18:15:24Z,92481,8h2m39s
407393261,Watchpoint: Postshow 2019 | Stage 2 Week 1 Day 3,2019-04-07T03:42:42Z,1812,33m35s
407357559,Full Match | Chengdu Hunters vs. Paris Eternal | Stage 2 Week 1 Day 3,2019-04-07T02:12:47Z,15353,1h46m33s
407357227,Game 4 CHD @ PAR | Stage 2 Week 1,2019-04-07T02:12:03Z,1136,26m43s
407347588,Game 3 CHD @ PAR | Stage 2 Week 1,2019-04-07T01:49:14Z,1782,24m10s
407336656,Game 2 CHD @ PAR | Stage 2 Week 1,2019-04-07T01:22:36Z,3628,21m28s
407322944,Game 1 CHD @ PAR | Stage 2 Week 1,2019-04-07T00:50:31Z,1743,23m13s
407312352,Full Match | New York Excelsior vs. Shanghai Dragons | Stage 2 Week 1 Day 3,2019-04-07T00:25:00Z,4597,1h33m26s
407312040,Game 4 NYE @ SHD | Stage 2 Week 1,2019-04-07T00:24:14Z,419,16m41s
407308545,Game 3 NYE @ SHD | Stage 2 Week 1,2019-04-07T00:15:09Z,468,19m46s
407295070,Game 2 NYE @ SHD | Stage 2 Week 1,2019-04-06T23:42:56Z,599,25m9s
407281804,Game 1 NYE @ SHD | Stage 2 Week 1,2019-04-06T23:09:48Z,718,19m12s
407274129,Full Match | Toronto Defiant vs. Boston Uprising | Stage 2 Week 1 Day 3,2019-04-06T22:52:59Z,4350,1h51m34s
407273836,Game 5 TOR @ BOS | Stage 2 Week 1,2019-04-06T22:52:16Z,639,23m5s
407265054,Game 4 TOR @ BOS | Stage 2 Week 1,2019-04-06T22:30:16Z,317,11m47s
407258211,Game 3 TOR @ BOS | Stage 2 Week 1,2019-04-06T22:13:44Z,540,19m17s
407244960,Game 2 TOR @ BOS | Stage 2 Week 1,2019-04-06T21:43:46Z,351,25m7s
407233978,Game 1 TOR @ BOS | Stage 2 Week 1,2019-04-06T21:18:12Z,352,17m41s
407223170,Full Match | Florida Mayhem vs. Philadelphia Fusion | Stage 2 Week 1 Day 3,2019-04-06T20:55:08Z,2490,1h48m46s
407222725,Game 4 FLA @ PHI | Stage 2 Week 1,2019-04-06T20:54:14Z,324,34m1s
407206316,Game 3 FLA @ PHI | Stage 2 Week 1,2019-04-06T20:20:20Z,286,24m46s
407187680,Game 2 FLA @ PHI | Stage 2 Week 1,2019-04-06T19:47:14Z,310,20m46s
407175306,Game 1 FLA @ PHI | Stage 2 Week 1,2019-04-06T19:24:22Z,274,17m21s
407161850,Watchpoint: Preshow 2019 | Stage 2 Week 1 Day 3,2019-04-06T19:01:29Z,197,27m2s
407135686,2019 Season | Stage 2 | Week 1 | Day 3,2019-04-06T18:15:27Z,70734,8h39m36s
406899368,Watchpoint: Postshow 2019 | Stage 2 Week 1 Day 2,2019-04-06T06:19:19Z,3360,36m27s
406889930,Full Match | Los Angeles Gladiators vs. Seoul Dynasty | Stage 2 Week 1 Day 2,2019-04-06T05:41:31Z,8963,1h53m27s
